bootstrap_id	Method	Metric	Value
797	SGMCI	F1	0.7661612999809466
797	Complete Hi-C clique	AUROC	0.5644319893121564
797	Complete Hi-C clique	AUPRC	0.5875854508641455
797	Complete Hi-C clique	Precision	0.9867332194929725
797	Complete Hi-C clique	Recall	0.13082777477838345
797	Complete Hi-C clique	F1	0.23102472628859638
798	SGMCI	AUROC	0.8427726736291075
798	SGMCI	AUPRC	0.8392378195764818
798	SGMCI	Precision	0.6289987489947279
798	SGMCI	Recall	0.9807380832128738
798	SGMCI	F1	0.7664396006723511
798	Complete Hi-C clique	AUROC	0.5637045794943384
798	Complete Hi-C clique	AUPRC	0.5869294239549233
798	Complete Hi-C clique	Precision	0.9871027788857865
798	Complete Hi-C clique	Recall	0.12929518103763563
798	Complete Hi-C clique	F1	0.22864182322143517
799	SGMCI	AUROC	0.8422730686082642
799	SGMCI	AUPRC	0.8394185645584166
799	SGMCI	Precision	0.6284967670608731
799	SGMCI	Recall	0.9801633605600933
799	SGMCI	F1	0.7658914306710396
799	Complete Hi-C clique	AUROC	0.5649586100713208
799	Complete Hi-C clique	AUPRC	0.5880479652668203
799	Complete Hi-C clique	Precision	0.9862683847455421
799	Complete Hi-C clique	Recall	0.1319685121649628
799	Complete Hi-C clique	F1	0.2327885472028509
800	SGMCI	AUROC	0.841534024640908
800	SGMCI	AUPRC	0.8379271109668285
800	SGMCI	Precision	0.6293390926792148
800	SGMCI	Recall	0.9794493112036086
800	SGMCI	F1	0.7662980903522936
800	Complete Hi-C clique	AUROC	0.5641298370018402
800	Complete Hi-C clique	AUPRC	0.5872534779871331
800	Complete Hi-C clique	Precision	0.9859043604268213
800	Complete Hi-C clique	Recall	0.13034013131541825
800	Complete Hi-C clique	F1	0.23024150130749116
801	SGMCI	AUROC	0.8423180664930396
801	SGMCI	AUPRC	0.8394355598771456
801	SGMCI	Precision	0.6292041832112298
801	SGMCI	Recall	0.9797105487730542
801	SGMCI	F1	0.7662779926987414
801	Complete Hi-C clique	AUROC	0.5640521809923028
801	Complete Hi-C clique	AUPRC	0.5872189023251881
801	Complete Hi-C clique	Precision	0.9865284289770851
801	Complete Hi-C clique	Recall	0.13008760166495412
801	Complete Hi-C clique	F1	0.2298643647917773
802	SGMCI	AUROC	0.8420574107241925
802	SGMCI	AUPRC	0.8385014630065207
802	SGMCI	Precision	0.6297921891795055
802	SGMCI	Recall	0.979606053745276
802	SGMCI	F1	0.766681887263087
802	Complete Hi-C clique	AUROC	0.5649509159964967
802	Complete Hi-C clique	AUPRC	0.5880484569790834
802	Complete Hi-C clique	Precision	0.9863932291666667
802	Complete Hi-C clique	Recall	0.13193368048903673
802	Complete Hi-C clique	F1	0.23273783007419468
803	SGMCI	AUROC	0.8424604473853368
803	SGMCI	AUPRC	0.8390608672130611
803	SGMCI	Precision	0.6293374511844417
803	SGMCI	Recall	0.9795015587174977
803	SGMCI	F1	0.7663128636245964
803	Complete Hi-C clique	AUROC	0.5637264395354354
803	Complete Hi-C clique	AUPRC	0.5868840516481911
803	Complete Hi-C clique	Precision	0.9860107405688523
803	Complete Hi-C clique	Recall	0.12950417109319215
803	Complete Hi-C clique	F1	0.22893912454491575
804	SGMCI	AUROC	0.842548908758983
804	SGMCI	AUPRC	0.8383444689656427
804	SGMCI	Precision	0.6290950962253288
804	SGMCI	Recall	0.9800501576133336
804	SGMCI	F1	0.7663009249645095
804	Complete Hi-C clique	AUROC	0.5641738835188265
804	Complete Hi-C clique	AUPRC	0.5872989572628519
804	Complete Hi-C clique	Precision	0.9859776168531929
804	Complete Hi-C clique	Recall	0.13041850258625193
804	Complete Hi-C clique	F1	0.23036576737318115
805	SGMCI	AUROC	0.8430289887295066
805	SGMCI	AUPRC	0.8390516373547683
805	SGMCI	Precision	0.6281611826312204
805	SGMCI	Recall	0.9798150438008325
805	SGMCI	F1	0.7655359159624988
805	Complete Hi-C clique	AUROC	0.5643457156272811
805	Complete Hi-C clique	AUPRC	0.5874767757252976
805	Complete Hi-C clique	Precision	0.9862689705012812
805	Complete Hi-C clique	Recall	0.1307232797506052
805	Complete Hi-C clique	F1	0.23084907618849906
806	SGMCI	AUROC	0.8432025490121955
806	SGMCI	AUPRC	0.8400158267897609
806	SGMCI	Precision	0.629292833199962
806	SGMCI	Recall	0.979240321148052
806	SGMCI	F1	0.7661998317077575
806	Complete Hi-C clique	AUROC	0.5640177659948122
806	Complete Hi-C clique	AUPRC	0.5872564642941518
806	Complete Hi-C clique	Precision	0.9876796714579056
806	Complete Hi-C clique	Recall	0.1298437799334715
806	Complete Hi-C clique	F1	0.22951475737868934
807	SGMCI	AUROC	0.8419798756885449
807	SGMCI	AUPRC	0.8384819725089393
807	SGMCI	Precision	0.6283488313646645
807	SGMCI	Recall	0.9797192566920357
807	SGMCI	F1	0.765646000415117
807	Complete Hi-C clique	AUROC	0.5645958287629259
807	Complete Hi-C clique	AUPRC	0.5877947461978914
807	Complete Hi-C clique	Precision	0.9876591834055403
807	Complete Hi-C clique	Recall	0.13101934899597695
807	Complete Hi-C clique	F1	0.23134879143858791
808	SGMCI	AUROC	0.8429240421025586
808	SGMCI	AUPRC	0.8386165905248074
808	SGMCI	Precision	0.6297922808823447
808	SGMCI	Recall	0.9803026872637977
808	SGMCI	F1	0.7668952174638695
808	Complete Hi-C clique	AUROC	0.5653067463432951
808	Complete Hi-C clique	AUPRC	0.588509355913641
808	Complete Hi-C clique	Precision	0.9884870560686874
808	Complete Hi-C clique	Recall	0.13233424476218672
808	Complete Hi-C clique	F1	0.23341934691119098
809	SGMCI	AUROC	0.8410076392686573
809	SGMCI	AUPRC	0.8369396576469795
809	SGMCI	Precision	0.6297115158571125
809	SGMCI	Recall	0.9796670091781466
809	SGMCI	F1	0.7666407719355629
809	Complete Hi-C clique	AUROC	0.5641915979396505
809	Complete Hi-C clique	AUPRC	0.5872847333800979
809	Complete Hi-C clique	Precision	0.9854710406942344
809	Complete Hi-C clique	Recall	0.13053170553301172
809	Complete Hi-C clique	F1	0.2305284931064445
810	SGMCI	AUROC	0.8419138167914035
810	SGMCI	AUPRC	0.8378633780637535
810	SGMCI	Precision	0.6289126876386165
810	SGMCI	Recall	0.9803026872637977
810	SGMCI	F1	0.7662427383703321
810	Complete Hi-C clique	AUROC	0.5642222839953036
810	Complete Hi-C clique	AUPRC	0.5873485507042076
810	Complete Hi-C clique	Precision	0.986051713928548
810	Complete Hi-C clique	Recall	0.13050558177606716
810	Complete Hi-C clique	F1	0.23050362589109255
811	SGMCI	AUROC	0.8424409512874805
811	SGMCI	AUPRC	0.8389550280929884
811	SGMCI	Precision	0.6288553268021314
811	SGMCI	Recall	0.9804158902105575
811	SGMCI	F1	0.7662347384611198
811	Complete Hi-C clique	AUROC	0.5637643127438339
811	Complete Hi-C clique	AUPRC	0.5869430934575524
811	Complete Hi-C clique	Precision	0.9864049340141919
811	Complete Hi-C clique	Recall	0.1295215869311552
811	Complete Hi-C clique	F1	0.2289769622143369
812	SGMCI	AUROC	0.8407001292711238
812	SGMCI	AUPRC	0.8369807929825938
812	SGMCI	Precision	0.6279800788359966
812	SGMCI	Recall	0.979423187446664
812	SGMCI	F1	0.765281822387938
812	Complete Hi-C clique	AUROC	0.5639771498368026
812	Complete Hi-C clique	AUPRC	0.5871402623662587
812	Complete Hi-C clique	Precision	0.9863846662260409
812	Complete Hi-C clique	Recall	0.12995698288023128
812	Complete Hi-C clique	F1	0.22965653083836024
813	SGMCI	AUROC	0.8411365390220291
813	SGMCI	AUPRC	0.8379966995395729
813	SGMCI	Precision	0.6284687685103434
813	SGMCI	Recall	0.9793535240948118
813	SGMCI	F1	0.7656232981156736
813	Complete Hi-C clique	AUROC	0.5635490591360462
813	Complete Hi-C clique	AUPRC	0.5868253934760171
813	Complete Hi-C clique	Precision	0.9877861576453314
813	Complete Hi-C clique	Recall	0.12887720092652258
813	Complete Hi-C clique	F1	0.22800625476617806
814	SGMCI	AUROC	0.8420496130300259
814	SGMCI	AUPRC	0.838153045425601
814	SGMCI	Precision	0.6293863082325051
814	SGMCI	Recall	0.980224315992964
814	SGMCI	F1	0.7665701930607103
814	Complete Hi-C clique	AUROC	0.563717731616454
814	Complete Hi-C clique	AUPRC	0.5868758261734733
814	Complete Hi-C clique	Precision	0.9860088853524303
814	Complete Hi-C clique	Recall	0.1294867552552291
814	Complete Hi-C clique	F1	0.2289118604669063
815	SGMCI	AUROC	0.8412793608044711
815	SGMCI	AUPRC	0.8373756446286378
815	SGMCI	Precision	0.6296172002595253
815	SGMCI	Recall	0.9802330239119456
815	SGMCI	F1	0.7667440894198743
815	Complete Hi-C clique	AUROC	0.5638683008495334
815	Complete Hi-C clique	AUPRC	0.5870374417463364
815	Complete Hi-C clique	Precision	0.9863621317444555
815	Complete Hi-C clique	Recall	0.12973928490569323
815	Complete Hi-C clique	F1	0.22931593083121057
816	SGMCI	AUROC	0.8425172075046714
816	SGMCI	AUPRC	0.8388469116309987
816	SGMCI	Precision	0.6291146249923091
816	SGMCI	Recall	0.979423187446664
816	SGMCI	F1	0.7661236764400365
816	Complete Hi-C clique	AUROC	0.5642327210197389
816	Complete Hi-C clique	AUPRC	0.5874049890535021
816	Complete Hi-C clique	Precision	0.9868212967843965
816	Complete Hi-C clique	Recall	0.13040979466727043
816	Complete Hi-C clique	F1	0.23037519036411463
817	SGMCI	AUROC	0.8418509069825958
817	SGMCI	AUPRC	0.8375147403992098
817	SGMCI	Precision	0.6291054366653629
817	SGMCI	Recall	0.9804333060485205
817	SGMCI	F1	0.7664256929695583
817	Complete Hi-C clique	AUROC	0.5648364006227186
817	Complete Hi-C clique	AUPRC	0.587963585954814
817	Complete Hi-C clique	Precision	0.9867502121271458
817	Complete Hi-C clique	Recall	0.13164631916264652
817	Complete Hi-C clique	F1	0.23230049401117092
818	SGMCI	AUROC	0.8429626288791269
818	SGMCI	AUPRC	0.8381676045488834
818	SGMCI	Precision	0.6299594733778155
818	SGMCI	Recall	0.9799979100994445
818	SGMCI	F1	0.7669258499553642
818	Complete Hi-C clique	AUROC	0.5643697214522674
818	Complete Hi-C clique	AUPRC	0.5875499684073158
818	Complete Hi-C clique	Precision	0.9871044147641292
818	Complete Hi-C clique	Recall	0.1306449084797715
818	Complete Hi-C clique	F1	0.23074970969800898
819	SGMCI	AUROC	0.8420020036669131
819	SGMCI	AUPRC	0.8377220792652401
819	SGMCI	Precision	0.6293048451542861
819	SGMCI	Recall	0.9792316132290705
819	SGMCI	F1	0.7662060695256395
819	Complete Hi-C clique	AUROC	0.5637687847988991
819	Complete Hi-C clique	AUPRC	0.587048595858533
819	Complete Hi-C clique	Precision	0.9880865224625623
819	Complete Hi-C clique	Recall	0.12927776519967257
819	Complete Hi-C clique	F1	0.22864095238828608
820	SGMCI	AUROC	0.842421561856595
820	SGMCI	AUPRC	0.8384126640389309
820	SGMCI	Precision	0.6295378522603958
820	SGMCI	Recall	0.9800327417753705
820	SGMCI	F1	0.7666239799463237
820	Complete Hi-C clique	AUROC	0.5642279503818127
820	Complete Hi-C clique	AUPRC	0.5873306718191933
820	Complete Hi-C clique	Precision	0.9856701505291527
820	Complete Hi-C clique	Recall	0.13057524512791932
820	Complete Hi-C clique	F1	0.2306018408162951
821	SGMCI	AUROC	0.8430499281753892
821	SGMCI	AUPRC	0.839765953784838
821	SGMCI	Precision	0.6294531503417111
821	SGMCI	Recall	0.9800762813702781
821	SGMCI	F1	0.7665744915612103
821	Complete Hi-C clique	AUROC	0.5644293644581196
821	Complete Hi-C clique	AUPRC	0.5876296887533758
821	Complete Hi-C clique	Precision	0.9875
821	Complete Hi-C clique	Recall	0.13070586391264216
821	Complete Hi-C clique	F1	0.23085559605653733
822	SGMCI	AUROC	0.842251460885346
822	SGMCI	AUPRC	0.8374943912631347
822	SGMCI	Precision	0.6299091880640775
822	SGMCI	Recall	0.9803201031017608
822	SGMCI	F1	0.7669872155171533
822	Complete Hi-C clique	AUROC	0.5646714570841483
822	Complete Hi-C clique	AUPRC	0.5878116611658748
822	Complete Hi-C clique	Precision	0.9867809698318173
822	Complete Hi-C clique	Recall	0.13130671032236715
822	Complete Hi-C clique	F1	0.231772454445546
823	SGMCI	AUROC	0.842506018478094
823	SGMCI	AUPRC	0.8382520697110177
823	SGMCI	Precision	0.6292498167760415
823	SGMCI	Recall	0.9794144795276825
823	SGMCI	F1	0.7662212472878014
823	Complete Hi-C clique	AUROC	0.5644541757880458
823	Complete Hi-C clique	AUPRC	0.587676545198083
823	Complete Hi-C clique	Precision	0.98788915948134
823	Complete Hi-C clique	Recall	0.13069715599366064
823	Complete Hi-C clique	F1	0.23085264283132484
824	SGMCI	AUROC	0.8418102926446973
824	SGMCI	AUPRC	0.8376774736099868
824	SGMCI	Precision	0.6290281101147215
824	SGMCI	Recall	0.9797540883679619
824	SGMCI	F1	0.7661607185416709
824	Complete Hi-C clique	AUROC	0.5640137106181824
824	Complete Hi-C clique	AUPRC	0.5872214469594296
824	Complete Hi-C clique	Precision	0.9871633692847218
824	Complete Hi-C clique	Recall	0.12991344328532367
824	Complete Hi-C clique	F1	0.22960962208832558
825	SGMCI	AUROC	0.8408849167180645
825	SGMCI	AUPRC	0.8379975486439513
825	SGMCI	Precision	0.6299100592511284
825	SGMCI	Recall	0.9794493112036086
825	SGMCI	F1	0.7667211997273347
825	Complete Hi-C clique	AUROC	0.5647810213327137
825	Complete Hi-C clique	AUPRC	0.5879540918227253
825	Complete Hi-C clique	Precision	0.9874386653581944
825	Complete Hi-C clique	Recall	0.13142862118810847
825	Complete Hi-C clique	F1	0.23198051074752352
826	SGMCI	AUROC	0.8418416386810661
826	SGMCI	AUPRC	0.8381223775392979
826	SGMCI	Precision	0.6295407641067803
826	SGMCI	Recall	0.9801633605600933
826	SGMCI	F1	0.7666660990685715
826	Complete Hi-C clique	AUROC	0.5647671539493019
826	Complete Hi-C clique	AUPRC	0.5879683079375075
826	Complete Hi-C clique	Precision	0.9878823606471474
826	Complete Hi-C clique	Recall	0.13133283407931173
826	Complete Hi-C clique	F1	0.23184351101033782
827	SGMCI	AUROC	0.8422280760145091
827	SGMCI	AUPRC	0.8380682244772159
827	SGMCI	Precision	0.6297100395044596
827	SGMCI	Recall	0.9799717863424998
827	SGMCI	F1	0.7667329808688068
827	Complete Hi-C clique	AUROC	0.5643414519114335
827	Complete Hi-C clique	AUPRC	0.587406964688579
827	Complete Hi-C clique	Precision	0.985186156266387
827	Complete Hi-C clique	Recall	0.13088002229227258
827	Complete Hi-C clique	F1	0.23106369240702876
828	SGMCI	AUROC	0.8415428526872157
828	SGMCI	AUPRC	0.8376361223526423
828	SGMCI	Precision	0.6288173485356584
828	SGMCI	Recall	0.9797105487730542
828	SGMCI	F1	0.7659910538606608
828	Complete Hi-C clique	AUROC	0.5638384202988201
828	Complete Hi-C clique	AUPRC	0.5869472710268568
828	Complete Hi-C clique	Precision	0.985329103885805
828	Complete Hi-C clique	Recall	0.12983507201449
828	Complete Hi-C clique	F1	0.2294375625144264
829	SGMCI	AUROC	0.8413395875580177
829	SGMCI	AUPRC	0.8375752703670528
829	SGMCI	Precision	0.6286181895367153
829	SGMCI	Recall	0.9799804942614814
829	SGMCI	F1	0.7659257343533062
829	Complete Hi-C clique	AUROC	0.5639073962413069
829	Complete Hi-C clique	AUPRC	0.5871404976802413
829	Complete Hi-C clique	Precision	0.9874651810584958
829	Complete Hi-C clique	Recall	0.12965220571587802
829	Complete Hi-C clique	F1	0.229209643154038
830	SGMCI	AUROC	0.8428202983150151
830	SGMCI	AUPRC	0.8383302253399025
830	SGMCI	Precision	0.6295459249604216
830	SGMCI	Recall	0.9799630784235184
830	SGMCI	F1	0.7666086506333513
830	Complete Hi-C clique	AUROC	0.5647951872989868
830	Complete Hi-C clique	AUPRC	0.5879091157784432
830	Complete Hi-C clique	Precision	0.9864882506527415
830	Complete Hi-C clique	Recall	0.13160277956773891
830	Complete Hi-C clique	F1	0.2322254490695923
831	SGMCI	AUROC	0.8418472558399217
831	SGMCI	AUPRC	0.8378267083456089
831	SGMCI	Precision	0.6291707878604997
831	SGMCI	Recall	0.9804420139675021
831	SGMCI	F1	0.7664768491887091
831	Complete Hi-C clique	AUROC	0.5648708156202091
831	Complete Hi-C clique	AUPRC	0.5879263024462922
831	Complete Hi-C clique	Precision	0.9856185332205375
831	Complete Hi-C clique	Recall	0.13189014089412912
831	Complete Hi-C clique	F1	0.23264851580200455
832	SGMCI	AUROC	0.8419601221508021
832	SGMCI	AUPRC	0.8375924087004715
832	SGMCI	Precision	0.6295279421139157
832	SGMCI	Recall	0.9803462268587053
832	SGMCI	F1	0.7667125228145686
832	Complete Hi-C clique	AUROC	0.5642660319294289
832	Complete Hi-C clique	AUPRC	0.5874247960809875
832	Complete Hi-C clique	Precision	0.9866359447004608
832	Complete Hi-C clique	Recall	0.13050558177606716
832	Complete Hi-C clique	F1	0.23051958039806814
833	SGMCI	AUROC	0.8416077397291677
833	SGMCI	AUPRC	0.8381130139781507
833	SGMCI	Precision	0.628734378931477
833	SGMCI	Recall	0.9791706577961998
833	SGMCI	F1	0.7657644466993322
833	Complete Hi-C clique	AUROC	0.5640662567149326
833	Complete Hi-C clique	AUPRC	0.587239967217266
833	Complete Hi-C clique	Precision	0.9866596222427685
833	Complete Hi-C clique	Recall	0.13009630958393564
833	Complete Hi-C clique	F1	0.22988152023388217
834	SGMCI	AUROC	0.8411630028011062
834	SGMCI	AUPRC	0.8370962936196021
834	SGMCI	Precision	0.629182150940233
834	SGMCI	Recall	0.9804158902105575
834	SGMCI	F1	0.766477297869516
834	Complete Hi-C clique	AUROC	0.5646778108800228
834	Complete Hi-C clique	AUPRC	0.5876668666042384
834	Complete Hi-C clique	Precision	0.9843150016270745
834	Complete Hi-C clique	Recall	0.13169856667653565
834	Complete Hi-C clique	F1	0.23231415558781293
835	SGMCI	AUROC	0.8420225849742093
835	SGMCI	AUPRC	0.8380868461361417
835	SGMCI	Precision	0.6295960562466076
835	SGMCI	Recall	0.979788920043888
835	SGMCI	F1	0.7665925171435287
835	Complete Hi-C clique	AUROC	0.5644819105548696
835	Complete Hi-C clique	AUPRC	0.5876481641574751
835	Complete Hi-C clique	Precision	0.9869984897235538
835	Complete Hi-C clique	Recall	0.1308887302112541
835	Complete Hi-C clique	F1	0.23112703452835848
836	SGMCI	AUROC	0.8410635795338048
836	SGMCI	AUPRC	0.8373952530799094
836	SGMCI	Precision	0.6286845283356444
836	SGMCI	Recall	0.9791532419582368
836	SGMCI	F1	0.7657221461793567
836	Complete Hi-C clique	AUROC	0.5644146637178367
836	Complete Hi-C clique	AUPRC	0.5875031685086012
836	Complete Hi-C clique	Precision	0.9856468737711365
836	Complete Hi-C clique	Recall	0.1309583935631063
836	Complete Hi-C clique	F1	0.23119849956954863
837	SGMCI	AUROC	0.8406133073518826
837	SGMCI	AUPRC	0.8363742827386013
837	SGMCI	Precision	0.6282740938112714
837	SGMCI	Recall	0.9794057716087009
837	SGMCI	F1	0.7654947814753434
837	Complete Hi-C clique	AUROC	0.5634761459125041
837	Complete Hi-C clique	AUPRC	0.5866980733848937
837	Complete Hi-C clique	Precision	0.986798239765302
837	Complete Hi-C clique	Recall	0.12887720092652258
837	Complete Hi-C clique	F1	0.22797991312116822
838	SGMCI	AUROC	0.8415784476669033
838	SGMCI	AUPRC	0.8377256709270984
838	SGMCI	Precision	0.6295181228560076
838	SGMCI	Recall	0.9795799299883314
838	SGMCI	F1	0.7664707786124312
838	Complete Hi-C clique	AUROC	0.5647093302925468
838	Complete Hi-C clique	AUPRC	0.587870782486849
838	Complete Hi-C clique	Precision	0.9871702559403024
838	Complete Hi-C clique	Recall	0.1313241261603302
838	Complete Hi-C clique	F1	0.2318103216385505
839	SGMCI	AUROC	0.8423566856929805
839	SGMCI	AUPRC	0.8388779869143078
839	SGMCI	Precision	0.6293388984625026
839	SGMCI	Recall	0.9794928507985162
839	SGMCI	F1	0.7663112715876963
839	Complete Hi-C clique	AUROC	0.5644327045734528
839	Complete Hi-C clique	AUPRC	0.5876250469833237
839	Complete Hi-C clique	Precision	0.9873725748109174
839	Complete Hi-C clique	Recall	0.1307319876695867
839	Complete Hi-C clique	F1	0.2308928585160293
840	SGMCI	AUROC	0.8429974282163364
840	SGMCI	AUPRC	0.8392745533265907
840	SGMCI	Precision	0.6284754014158422
840	SGMCI	Recall	0.9802504397499086
840	SGMCI	F1	0.7659021479551222
840	Complete Hi-C clique	AUROC	0.5647535572968196
840	Complete Hi-C clique	AUPRC	0.5877846384827191
840	Complete Hi-C clique	Precision	0.9850882333789152
840	Complete Hi-C clique	Recall	0.13173339835246173
840	Complete Hi-C clique	F1	0.23238987672337647
841	SGMCI	AUROC	0.8412515202595681
841	SGMCI	AUPRC	0.83776043708399
841	SGMCI	Precision	0.6281928195052247
841	SGMCI	Recall	0.9800066180184259
841	SGMCI	F1	0.7656178781591211
841	Complete Hi-C clique	AUROC	0.5647692718812599
841	Complete Hi-C clique	AUPRC	0.5879196205794657
841	Complete Hi-C clique	Precision	0.9870545930042498
841	Complete Hi-C clique	Recall	0.13146345286403455
841	Complete Hi-C clique	F1	0.23202415989795053
842	SGMCI	AUROC	0.842434380221146
842	SGMCI	AUPRC	0.8390540879240208
842	SGMCI	Precision	0.6293644489690895
842	SGMCI	Recall	0.9797627962869433
842	SGMCI	F1	0.7664128169148401
842	Complete Hi-C clique	AUROC	0.5642054931749937
842	Complete Hi-C clique	AUPRC	0.5874377113066973
842	Complete Hi-C clique	Precision	0.987779098956269
842	Complete Hi-C clique	Recall	0.1302095125306954
842	Complete Hi-C clique	F1	0.2300886317473995
843	SGMCI	AUROC	0.842815883445298
843	SGMCI	AUPRC	0.8384591994820285
843	SGMCI	Precision	0.6303233747342508
843	SGMCI	Recall	0.9810689841341717
843	SGMCI	F1	0.7675234520297842
843	Complete Hi-C clique	AUROC	0.5636514083799351
843	Complete Hi-C clique	AUPRC	0.5868054313583118
843	Complete Hi-C clique	Precision	0.9858659588586596
843	Complete Hi-C clique	Recall	0.1293735523084693
843	Complete Hi-C clique	F1	0.22873110201065366
844	SGMCI	AUROC	0.8415540553011333
844	SGMCI	AUPRC	0.8371968666250795
844	SGMCI	Precision	0.6288169591721564
844	SGMCI	Recall	0.9799892021804629
844	SGMCI	F1	0.7660759200705222
844	Complete Hi-C clique	AUROC	0.5649176050868068
844	Complete Hi-C clique	AUPRC	0.5880286380072368
844	Complete Hi-C clique	Precision	0.9865763065293888
844	Complete Hi-C clique	Recall	0.13183789338024
844	Complete Hi-C clique	F1	0.23259386714189145
845	SGMCI	AUROC	0.8426622684046017
845	SGMCI	AUPRC	0.838995574082797
845	SGMCI	Precision	0.62874445524531
845	SGMCI	Recall	0.980024033856389
845	SGMCI	F1	0.7660327529642386
845	Complete Hi-C clique	AUROC	0.5649929626770994
845	Complete Hi-C clique	AUPRC	0.5882442758701477
845	Complete Hi-C clique	Precision	0.9889434085704939
845	Complete Hi-C clique	Recall	0.13162890332468347
845	Complete Hi-C clique	F1	0.2323340224249364
846	SGMCI	AUROC	0.842168941581534
846	SGMCI	AUPRC	0.8381661303959528
846	SGMCI	Precision	0.6289019925663024
846	SGMCI	Recall	0.9798150438008325
846	SGMCI	F1	0.7660857931663676
846	Complete Hi-C clique	AUROC	0.5653425640114474
846	Complete Hi-C clique	AUPRC	0.5883835187151392
846	Complete Hi-C clique	Precision	0.9859072984679036
846	Complete Hi-C clique	Recall	0.1328044723871889
846	Complete Hi-C clique	F1	0.23407798506603633
847	SGMCI	AUROC	0.8423976091534531
847	SGMCI	AUPRC	0.8382711781211775
847	SGMCI	Precision	0.6292168742035724
847	SGMCI	Recall	0.9803549347776869
847	SGMCI	F1	0.7664844329763549
847	Complete Hi-C clique	AUROC	0.5637972348270196
847	Complete Hi-C clique	AUPRC	0.5870598428899557
847	Complete Hi-C clique	Precision	0.9878324468085107
847	Complete Hi-C clique	Recall	0.1293735523084693
847	Complete Hi-C clique	F1	0.22878393569349695
848	SGMCI	AUROC	0.8422334377229019
848	SGMCI	AUPRC	0.8386881302814446
848	SGMCI	Precision	0.6283801515379934
848	SGMCI	Recall	0.9799979100994445
848	SGMCI	F1	0.7657543334410669
848	Complete Hi-C clique	AUROC	0.5639701710232748
848	Complete Hi-C clique	AUPRC	0.5871803169005674
848	Complete Hi-C clique	Precision	0.9871548698933986
848	Complete Hi-C clique	Recall	0.12982636409550846
848	Complete Hi-C clique	F1	0.22947337637851026
849	SGMCI	AUROC	0.8427032961616674
849	SGMCI	AUPRC	0.8396997591319262
849	SGMCI	Precision	0.6291796370708589
849	SGMCI	Recall	0.9803462268587053
849	SGMCI	F1	0.7664541428527663
849	Complete Hi-C clique	AUROC	0.5639891978711173
849	Complete Hi-C clique	AUPRC	0.5871438837690404
849	Complete Hi-C clique	Precision	0.9862588359648543
849	Complete Hi-C clique	Recall	0.13000052247513888
849	Complete Hi-C clique	F1	0.22972110021157913
850	SGMCI	AUROC	0.8424537182233138
850	SGMCI	AUPRC	0.8384967772984584
850	SGMCI	Precision	0.6293475586570937
850	SGMCI	Recall	0.9800762813702781
850	SGMCI	F1	0.7664961828421992
850	Complete Hi-C clique	AUROC	0.5643372160475171
850	Complete Hi-C clique	AUPRC	0.5875036994150543
850	Complete Hi-C clique	Precision	0.9868421052631579
850	Complete Hi-C clique	Recall	0.13061878472282692
850	Complete Hi-C clique	F1	0.230701794859964
851	SGMCI	AUROC	0.8422817416911677
851	SGMCI	AUPRC	0.8393415419108189
851	SGMCI	Precision	0.6284264356137158
851	SGMCI	Recall	0.980206900155001
851	SGMCI	F1	0.765852496938359
851	Complete Hi-C clique	AUROC	0.5641059492724282
851	Complete Hi-C clique	AUPRC	0.5872813481753557
851	Complete Hi-C clique	Precision	0.9867317974783814
851	Complete Hi-C clique	Recall	0.1301659729357878
851	Complete Hi-C clique	F1	0.22999222999222996
852	SGMCI	AUROC	0.8429365565509002
852	SGMCI	AUPRC	0.8396033628403834
852	SGMCI	Precision	0.6288435875531136
852	SGMCI	Recall	0.9807206673749107
852	SGMCI	F1	0.7663190841512579
852	Complete Hi-C clique	AUROC	0.5643971576362303
852	Complete Hi-C clique	AUPRC	0.5875525475981073
852	Complete Hi-C clique	Precision	0.9867262452359048
852	Complete Hi-C clique	Recall	0.1307581114265313
852	Complete Hi-C clique	F1	0.23091591314510673
853	SGMCI	AUROC	0.8418190620664994
853	SGMCI	AUPRC	0.8381531833549167
853	SGMCI	Precision	0.628722138095584
853	SGMCI	Recall	0.9797976279628694
853	SGMCI	F1	0.7659470185601819
853	Complete Hi-C clique	AUROC	0.5650092465753305
853	Complete Hi-C clique	AUPRC	0.5881502071660524
853	Complete Hi-C clique	Precision	0.9871644513943185
853	Complete Hi-C clique	Recall	0.13193368048903673
853	Complete Hi-C clique	F1	0.23275928287219824
854	SGMCI	AUROC	0.8420380566796511
854	SGMCI	AUPRC	0.8385030187051069
854	SGMCI	Precision	0.6296702374625905
854	SGMCI	Recall	0.9801894843170379
854	SGMCI	F1	0.7667700943110254
854	Complete Hi-C clique	AUROC	0.5649148899891266
854	Complete Hi-C clique	AUPRC	0.5881391606500617
854	Complete Hi-C clique	Precision	0.9884192619733054
854	Complete Hi-C clique	Recall	0.13155053205384978
854	Complete Hi-C clique	F1	0.23219747621462938
855	SGMCI	AUROC	0.8421599077780264
855	SGMCI	AUPRC	0.8384913503380599
855	SGMCI	Precision	0.6289865601162369
855	SGMCI	Recall	0.9801111130462042
855	SGMCI	F1	0.7662390267646528
855	Complete Hi-C clique	AUROC	0.564875794597353
855	Complete Hi-C clique	AUPRC	0.5880358259870491
855	Complete Hi-C clique	Precision	0.9873293710404285
855	Complete Hi-C clique	Recall	0.131637611243665
855	Complete Hi-C clique	F1	0.23230297582002166
856	SGMCI	AUROC	0.8409360647579227
